哈	30416
然后	30203
但是	29803
噶	29631
号	29237
如果	29202
好像	28974
以后	28891
吃饭	28180
大家	28098
问题	27846
希望	27834
里	27728
发现	27719
只	27482
干嘛	27309
下午	27214
懂	27008
饿	26949
带	26940
但	26307
一定	26198
原来	26057
老	26054
地	25940
昨天	25865
亲	25838
回去	25229
为	25141
有人	25022
朋友	25015
无聊	24998
累	24929
好多	24849
像	24695
休息	24585
感冒	24582
挺	24447
钱	24381
居然	24239
更	24087
冷	23971
哭	23969
只是	23912
穿	23722
帮	23721
晚安	23504
生活	23452
先	23376
小时	23244
逼	23241
从	23071
几天	22880
没事	22855
睡不着	22744
一次	22728
别	22692
天	22669
啊啊啊	22658
很多	22614
早上	22598
出去	22556
他们	22451
看看	22408
不用	22252
一点	22228
搞	22040
最后	22008
以为	21857
嘿嘿	21849
肯定	21808
两个	21773
每天	21753
还要	21482
可是	21447
睇	21350
谢谢	21327
陪	21172
失眠	21124
各种	21093
该	20938
的话	20760
讲	20738
喔	20634
拿	20509
妈	20482
需要	20312
不了	20270
好吃	20230
地方	20177
继续	20136
考试	20098
写	20042
记得	19956
放假	19935
好看	19932
哈哈哈哈	19841
问	19769
住	19749
后	19699
肿	19585
告诉	19479
木有	19447
幸福	19438
事情	19421
新	19402
只有	19386
比较	19321
北京	19271
别人	19246
讨厌	19218
不到	19215
还好	19136
开	19129
孩子	19124
当	19036
噢	18919
在家	18891
天气	18781
见	18747
起	18685
这种	18683
情况	18602
老师	18537
周末	18534
快乐	18513
难道	18482
刚	18400
跑	18358
生日快乐	18356
昨晚	18341
换	18288
多少	18201
起床	18176
男人	18175
下雨	18127
今日	18096
公司	18084
年	18070
忙	17942
出	17829
呗	17797
哟	17789
怎么办	17701
热	17662
可	17632
不行	17617
甘	17595
恩	17521
左	17391
估计	17311
过来	17285
拉	17252
广州	17153
难受	17072
家	17036
笑	17008
怕	16935
看来	16888
傻	16816
电影	16784
额	16774
坐	16744
特别	16713
纠结	16687
疼	16581
咁	16394
意思	16314
们	16309
天天	16296
过去	16288
电话	16229
结果	16214
之前	15993
有没有	15926
日	15926
两天	15924
哪个	15855
神马	15852
舒服	15791
宿舍	15628
竟然	15618
而且	15604
下次	15499
滴	15467
日子	15384
靠	15330
女人	15327
以前	15311
姐姐	15243
可怜	15240
加班	15221
考	15219
直接	15086
上课	15076
翻	14985
第一次	14913
恭喜	14898
干	14876
身体	14838
它	14817
下班	14795
连	14666
真心	14655
辛苦	14639
人家	14621
唱	14610
只能	14508
痛	14285
到底	14245
姐	14170
世界	14157
发	14081
中午	14022
同学	14010
今年	13982
醒	13970
就要	13942
结婚	13913
必须	13876
亲爱	13874
送	13860
本来	13847
哥	13823
家里	13771
容易	13766
电脑	13765
衣服	13728
减肥	13504
疯	13469
几个	13458
我会	13423
上海	13412
尼玛	13349
认识	13248
努力	13209
弄	13169
时	13159
貌似	13145
前	13087
嘻嘻	12937
每次	12901
祝	12889
同	12888
放	12836
为了	12774
掉	12727
晕	12616
果然	12531
你好	12529
您	12463
反正	12454
妈妈	12422
越来越	12359
却	12348
总是	12344
有些	12290
而已	12248
一般	12247
郁闷	12215
心	12194
决定	12164
期待	12155
生日	12089
吾	12038
人生	12026
怎么样	11998
出门	11966
我家	11960
注意	11938
车	11906
错	11805
赶紧	11798
诶	11789
刚刚	11778
结束	11745
这里	11667
点解	11586
心里	11575
高	11512
擦	11457
要是	11443
习惯	11413
之后	11405
几时	11321
想要	11316
这是	11289
医院	11269
女	11247
男	11224
梦	11151
拍	11144
难	11081
小心	11077
少	11075
长	11006
虽然	10990
外面	10954
机会	10903
完全	10886
头发	10875
厉害	10867
米	10815
吐	10748
怎样	10720
越	10686
卖	10669
早点	10637
严重	10621
晚	10606
瘦	10593
羡慕	10589
办法	10584
相信	10567
不敢	10545
挂	10538
坚持	10518
撒	10477
毕业	10473
呜呜	10410
总	10395
与	10349
那里	10315
推荐	10282
或者	10262
最好	10218
为啥	10195
晒	10142
行	10139
差不多	10034
乜	10012
一年	9982
中国	9961
星期	9953
既	9941
照片	9919
个人	9898
出发	9895
一种	9889
打算	9871
当然	9865
可惜	9859
这次	9845
如何	9841
喝酒	9836
名字	9833
那些	9831
饭	9813
差	9810
快点	9800
忘	9787
里面	9729
丢	9698
早安	9637
真系	9605
约	9594
不然	9594
痛苦	9562
听说	9562
找到	9560
黑	9486
够	9448
肉	9382
超级	9347
说话	9338
变	9330
一切	9321
边	9318
那种	9281
确实	9243
知	9231
倒	9231
压力	9186
成	9180
加	9180
才能	9179
见到	9169
睡着	9112
适合	9086
未	9078
可爱	9053
深圳	9034
实在	9032
而	9031
毛	8994
重要	8991
发烧	8954
正常	8933
路	8926
班	8922
学习	8918
洗	8900
大学	8852
紧张	8845
好久	8802
下去	8788
胖	8777
学	8764
看着	8758
坏	8745
算	8721
眼睛	8713
看见	8707
过年	8658
烦	8658
哪儿	8644
忘记	8622
介绍	8575
恶心	8574
没什么	8558
淡定	8552
回到	8512
不够	8510
妹	8498
想到	8489
病	8462
悲剧	8442
伤不起	8436
俺	8429
关注	8423
难过	8384
成功	8380
催	8362
那边	8349
马上	8328
肚子	8312
遇到	8299
不如	8294
猜	8261
早就	8238
吓	8236
站	8226
活动	8219
啥时候	8196
呐	8175
表示	8170
头像	8144
发生	8111
永远	8109
非常	8089
绝对	8085
哥哥	8083
样子	8075
太阳	8074
三个	8060
打电话	8047
算了	8033
简直	7995
冇	7963
早起	7944
这边	7942
宝宝	7938
哼	7937
狗	7897
屋企	7892
一个月	7875
经常	7872
变成	7837
空调	7816
躺	7806
字	7777
路上	7767
脸	7759
假	7753
爽	7750
歌	7746
有个	7741
味道	7716
一句	7715
伤心	7683
课	7676
你家	7640
其他	7611
爱情	7602
屎	7601
明白	7597
除了	7578
慢慢	7574
选择	7556
头	7548
只要	7517
鸟	7503
吹	7499
雨	7469
医生	7442
高兴	7441
食	7439
上次	7429
手	7427
状态	7399
夏天	7379
几点	7378
分	7377
寂寞	7353
老板	7352
蛮	7331
每个	7296
赢	7291
办	7287
麻烦	7276
呃	7267
旅游	7248
老子	7233
老公	7139
有空	7133
好玩	7128
困	7118
嗨	7113
声音	7107
出现	7104
简单	7088
冬天	7085
这些	7073
咧	7057
呆	7055
如此	7053
剪	7048
假期	7046
英语	7043
苦	7030
一些	7023
骂	6976
刚才	6972
牛	6964
作业	6940
激动	6938
没人	6903
鬼	6900
妹子	6899
远	6892
美女	6870
听到	6870
各位	6857
想想	6849
成都	6841
离开	6808
可怕	6807
已	6807
所有	6800
精神	6799
下雪	6795
水	6782
不爽	6758
节目	6752
比赛	6747
烦躁	6742
晓得	6730
地铁	6723
支持	6662
迟到	6646
差点	6641
想起	6626
看过	6621
捏	6610
飞机	6609
找个	6604
耶	6589
实习	6572
主要	6568
抢	6564
半夜	6543
恐怖	6543
面试	6530
下来	6527
哎呀	6526
恨	6510
三	6502
考虑	6472
开学	6453
久	6452
有时候	6439
猪	6428
一件	6426
喂	6421
之	6420
跳	6415
生病	6415
感动	6411
香港	6396
理解	6393
呦	6379
俩	6372
脚	6368
悲	6366
计划	6364
好久没	6362
果断	6329
分钟	6316
哒	6310
你妹	6264
喊	6247
一场	6237
专业	6190
大概	6183
收到	6168
淘宝	6162
敢	6162
后悔	6159
就算	6151
坑	6136
试试	6130
距	6113
胃	6111
喇	6107
关系	6078
爆	6070
使	6067
不知	6046
再见	6037
花	6024
是因为	6013
超	6004
好不好	6001
丫	5995
女生	5982
早餐	5982
那天	5966
唱歌	5962
生	5929
床上	5907
担心	5901
第一	5901
联系	5889
身边	5884
后面	5881
第一天	5854
随便	5837
杭州	5833
进	5815
好似	5810
改	5800
书	5786
打球	5779
工资	5774
办公室	5770
不怕	5770
便宜	5767
飞	5760
破	5759
嘎	5756
正	5729
提前	5687
多久	5685
某人	5678
将	5649
节奏	5645
离	5643
那样	5630
头痛	5595
半	5591
怪	5591
日本	5580
同事	5575
爸爸	5572
正在	5570
运动	5565
蚊子	5560
装	5559
受不了	5555
单位	5553
失望	5541
接受	5532
明年	5531
整个	5530
粉丝	5529
再也	5525
美好	5487
有无	5478
咔	5470
刷	5462
不来	5461
几	5453
生气	5446
上网	5436
感情	5430
信	5428
三天	5427
啥子	5426
抽	5409
宜家	5405
苹果	5404
崩溃	5399
吃药	5397
老婆	5389
不吃	5387
有种	5383
地震	5365
票	5363
儿	5357
向	5357
新年快乐	5356
好困	5345
开车	5344
有钱	5344
喽	5343
复习	5335
后来	5330
腿	5329
闹	5328
考完	5324
累死	5324
欢迎	5317
安慰	5317
对不起	5316
据说	5315
后天	5308
一只	5295
参加	5293
刺激	5290
领导	5287
明明	5281
煮	5278
耍	5273
半个	5267
暑假	5260
出差	5254
事儿	5253
切	5243
顺利	5241
关心	5221
头疼	5221
一大早	5202
再说	5197
滚	5192
岁	5190
论文	5189
哎哟	5179
偶	5175
度	5172
卡	5161
包	5159
我来	5154
不管	5152
游戏	5147
咱	5126
原因	5126
囧	5116
俾	5108
爹	5102
咋啦	5101
要死	5096
确定	5091
美	5091
贵	5085
等待	5077
些	5075
大雨	5063
洗澡	5058
难得	5056
不去	5054
愿意	5037
礼物	5033
儿子	5021
无法	5018
看书	5012
不让	5011
兴奋	5011
接	5011
火车	4989
妹妹	4984
厦门	4982
欺负	4968
祝福	4967
也好	4967
菜	4965
评论	4959
放心	4959
武汉	4948
一会	4937
埋	4937
抱	4937
学生	4936
酒	4934
饮	4931
噗	4910
逛街	4910
卧槽	4899
嘤	4898
电视	4897
演唱会	4889
了解	4886
想念	4886
收拾	4881
害怕	4877
好烦	4863
认真	4863
年轻	4843
感谢	4842
清楚	4842
通宵	4842
惹	4841
请问	4840
二	4837
兴趣	4825
早晨	4823
要求	4812
兄弟	4812
也许	4809
照顾	4803
咖啡	4801
猫	4795
去年	4792
厕所	4788
连续	4787
情人节	4787
网上	4773
回复	4759
输	4754
帅哥	4748
影响	4747
放弃	4735
乱	4731
很大	4731
搬	4729
明显	4726
不见	4726
一周	4702
艹	4688
别的	4682
根本	4682
我妈	4662
安排	4659
平时	4653
宝贝	4638
周六	4629
变态	4623
杀	4619
呵	4617
急	4615
全部	4600
效果	4600
自然	4592
一条	4585
佢	4584
好听	4583
下周	4583
聊天	4576
做梦	4574
娃	4567
冲动	4567
到时候	4566
图	4565
好开心	4561
边个	4549
选	4548
基本	4548
围脖	4547
咬	4546
并	4535
醒来	4525
伐	4524
健康	4509
奇怪	4508
熬夜	4505
高考	4504
男生	4503
活	4497
视频	4494
彻底	4492
游泳	4487
现实	4481
不好意思	4479
惨	4476
漂亮	4468
不起	4458
骗	4433
叼	4417
成绩	4411
有事	4397
姑娘	4390
通知	4389
值得	4388
这么晚	4381
左右	4380
微薄	4365
南京	4362
次	4362
恩恩	4361
顶	4359
单身	4357
图书馆	4352
未来	4343
无奈	4336
干什么	4332
咱们	4331
想法	4330
一张	4328
男朋友	4327
改变	4320
这句	4319
速度	4317
转	4313
寝室	4310
附近	4308
白天	4300
汗	4299
追	4298
说明	4298
旁边	4297
咗	4292
药	4291
教	4290
很快	4280
得到	4269
受	4266
一边	4265
两	4264
收	4261
醉	4248
为何	4245
享受	4245
堵	4245
开会	4228
小孩	4225
出去玩	4224
周五	4219
逛	4204
感受	4201
浪费	4199
低	4198
读	4197
神	4191
特	4177
活着	4175
解释	4168
定	4152
背	4146
去过	4146
到家	4138
烧烤	4120
老妈	4119
嘞	4118
仔	4117
梦见	4115
谱	4113
说好	4113
撞	4108
不同	4106
要么	4097
当时	4094
折腾	4092
店	4089
关键	4079
电视剧	4076
机场	4071
睡醒	4071
读书	4070
得闲	4069
上学	4064
微信	4060
撑	4051
停电	4050
哪有	4046
真想	4046
风	4041
粉	4040
没用	4036
咪	4034
无人	4032
她们	4030
四个	4029
偷	4028
呜	4026
觉	4011
等到	4009
待	4007
贱	4005
故事	3998
红	3989
听日	3980
至少	3977
过敏	3971
请假	3968
消息	3965
边度	3962
或	3960
失败	3957
报	3946
泡	3938
进去	3936
蛋糕	3932
方便	3920
青春	3917
解决	3917
过得	3917
鄙视	3910
贴	3908
停	3906
烦死	3905
买个	3897
好事	3893
内	3891
火锅	3883
女朋友	3882
稳	3880
错过	3870
国庆	3870
更好	3863
来说	3861
房子	3859
鸡	3858
多么	3845
咳	3845
烧	3844
阳光	3840
没得	3834
失恋	3830
近	3822
张	3806
情绪	3805
第一个	3800
气	3799
块	3797
冻	3797
胖子	3796
疯狂	3796
肥	3791
力	3780
短信	3775
自由	3772
长大	3772
一半	3772
重庆	3771
从来	3762
怎么回事	3760
每	3750
咖	3730
窝	3716
眼泪	3714
周一	3680
培训	3680
顺便	3679
留	3677
身上	3677
数学	3676
伤	3675
心疼	3675
聪明	3674
轻松	3672
抓	3671
城市	3663
台风	3662
宵夜	3662
今儿	3662
嫉妒	3659
馀	3649
好点	3648
好累	3644
成为	3637
木	3635
童鞋	3634
跑步	3633
快递	3629
珍惜	3621
算是	3610
恋爱	3609
喉咙	3604
楼下	3600
问问	3591
太多	3587
摔	3586
没见	3584
照	3579
爬	3577
间	3576
不住	3576
变得	3570
一堆	3569
坑爹	3567
百度	3564
瞬间	3563
踩	3561
练	3561
保佑	3559
美国	3558
两次	3553
小说	3547
师兄	3544
头晕	3544
碰到	3543
搞笑	3540
学会	3540
报名	3536
前面	3534
辞职	3529
复杂	3523
训	3523
五	3520
剩	3518
以	3517
似的	3513
做好	3503
聊	3500
方法	3500
紧	3494
音乐	3493
辣	3490
阿姨	3485
大叔	3480
乖	3480
做到	3480
一路	3480
感慨	3479
有木有	3476
饱	3475
喺	3466
真正	3466
真相	3465
半天	3460
我能	3460
按	3444
全身	3440
来看	3434
曾经	3433
白	3433
饿死	3431
蛋	3431
补	3427
踢	3426
公交	3424
搞定	3422
一夜	3419
几次	3418
烂	3409
一把	3409
大半夜	3405
他妈的	3404
韩国	3403
有时	3399
奶奶	3395
想着	3390
中秋	3390
直播	3389
承认	3388
我刚	3377
我系	3377
组织	3377
反应	3368
心态	3362
熬	3361
睡眠	3359
上午	3359
借	3350
爸妈	3349
宅	3343
旅行	3343
个个	3336
妞	3329
喵	3327
类	3324
小朋友	3320
好大	3314
安全	3314
吵	3310
六点	3308
火	3299
摸	3297
混	3296
酒店	3293
高中	3293
正好	3288
瞎	3286
鱼	3272
勒	3267
不得	3267
重新	3266
军训	3265
暂时	3258
重	3257
怀念	3253
上火	3246
春天	3246
七点	3245
存在	3245
年纪	3243
莫名	3240
钟	3231
球	3227
嫁	3226
砸	3226
操	3223
懂得	3223
没关系	3221
理由	3218
咳嗽	3217
坚强	3214
不算	3213
早上好	3212
受伤	3212
到处	3206
满足	3204
折磨	3202
目标	3201
大姨妈	3197
脑子	3192
搭	3191
一家	3191
的确	3189
生命	3187
表情	3185
晚饭	3179
证明	3176
强大	3169
啧啧	3166
垃圾	3165
拉肚子	3163
学期	3163
分手	3161
腰	3154
回忆	3151
点儿	3148
草	3144
社会	3136
本	3133
美丽	3129
烦恼	3129
屁股	3128
没法	3127
忍	3126
位置	3125
正式	3121
架	3118
不少	3113
晚点	3104
口味	3102
落	3101
眼训	3098
私信	3096
撸	3094
一辈子	3091
一顿	3091
起身	3088
一日	3087
面对	3086
帅	3085
老大	3079
同感	3078
神奇	3075
大爷	3074
屁	3070
西安	3067
建议	3066
囖	3064
抱抱	3062
门口	3057
全	3057
吓死	3054
不停	3051
结局	3049
偶尔	3049
关	3046
吃饱	3045
画	3041
新闻	3040
街	3037
件	3035
周日	3031
杯	3029
全是	3029
经历	3028
一部	3028
相亲	3027
好人	3025
凌晨	3023
流量	3023
属于	3019
老爸	3019
信息	3017
周	3017
广告	3013
过节	3010
地址	3010
对于	3010
见面	3005
免费	3003
意义	2999
被子	2997
赶	2997
温暖	2996
个头	2995
喝点	2990
低调	2989
强	2987
强烈	2986
目前	2982
快要	2980
车上	2979
感	2979
咋样	2979
时代	2977
早饭	2977
暖	2974
胃痛	2969
面	2965
失去	2964
孩纸	2963
梦到	2959
任何	2959
想象	2958
无语	2957
日日	2955
吃货	2954
体检	2951
多谢	2949
爸	2949
两年	2944
某	2938
完成	2937
女儿	2936
孤独	2936
拖	2935
五点	2934
碎	2933
内心	2930
舍不得	2928
更新	2924
罗	2920
野	2920
赚	2916
星期六	2908
夜	2907
忽然	2907
没想到	2907
丑	2904
坐在	2903
传说	2903
一群	2903
一块	2901
最大	2893
中意	2887
五一	2883
文艺	2883
大哥	2877
保重	2876
叔叔	2876
倒霉	2874
排队	2874
管	2873
四点	2869
咦	2865
梦想	2864
体重	2864
麻将	2864
脑袋	2862
哼哼	2861
挤	2860
相当	2858
咋办	2858
养	2857
雪	2856
研究	2854
礼拜	2851
回事	2846
约会	2846
元	2845
我点	2840
锻炼	2833
合适	2832
伤感	2831
师姐	2830
一份	2828
三点	2826
剩下	2824
网络	2823
很少	2823
嘴	2822
臭	2814
早睡	2813
现场	2812
夸张	2809
进入	2808
系统	2806
拿到	2799
银行	2795
全世界	2794
能力	2793
床	2786
味	2783
动	2782
于	2780
台	2779
司机	2775
下载	2775
弟弟	2774
同意	2771
所	2766
门	2766
一身	2763
答案	2761
季节	2761
超市	2759
看不到	2757
是否	2753
适应	2751
等等	2746
懒得	2745
师傅	2744
网	2743
环境	2742
没到	2742
换个	2738
脾气	2735
总有	2733
上去	2730
就行了	2729
帮忙	2729
被窝	2727
机票	2727
认为	2727
交	2726
闷	2725
查	2724
仲	2722
冒	2722
鼻子	2721
我爱你	2720
一颗	2714
表白	2713
完美	2712
发型	2709
咱俩	2705
控制	2703
倒计时	2702
啤酒	2700
嗓子	2697
对面	2694
吵架	2692
另	2689
人民	2686
坐车	2685
人品	2684
比如	2683
走路	2682
赚钱	2681
对象	2677
拒绝	2674
不再	2673
唯一	2672
代表	2667
裤子	2666
救命	2665
短	2665
晚睡	2662
如	2661
做饭	2661
哪天	2660
聚会	2657
女孩	2654
刚好	2651
新年	2649
长沙	2645
检查	2641
或许	2639
台湾	2636
明早	2632
往	2631
带上	2629
跟着	2628
夜晚	2628
广东	2627
一片	2627
吃火锅	2626
重点	2624
再次	2618
十点	2616
取消	2614
通过	2614
惊	2612
没错	2612
一会儿	2611
憋	2610
勇气	2607
安静	2605
国内	2605
平安	2604
打麻将	2603
安	2602
消失	2601
嫌弃	2597
兼职	2592
事实	2591
赶快	2590
分享	2587
既然	2586
食堂	2584
依然	2583
发泄	2580
电	2579
一点点	2579
没带	2578
欢乐	2577
凉快	2575
成熟	2574
屌丝	2574
老是	2573
两点	2570
赞	2565
就系	2564
之类	2564
价格	2562
运气	2561
啥意思	2560
一声	2559
热水	2558
没意思	2556
没睡	2556
快快	2554
说不定	2552
噩梦	2549
经验	2548
删	2548
狠	2548
扑街	2537
几年	2536
上来	2533
牛奶	2533
天津	2528
似乎	2527
排	2527
版	2526
激情	2525
莫	2523
吓人	2521
十一	2521
懒	2521
东莞	2519
具体	2518
七夕	2518
放松	2517
不该	2516
炒	2513
能量	2509
怀疑	2508
月饼	2505
开玩笑	2501
八点	2496
小米	2494
秘密	2493
看不懂	2492
路过	2491
回国	2491
无比	2491
牙	2488
于是	2487
楼	2486
当年	2482
穷	2481
吼吼	2478
注定	2476
星期五	2474
究竟	2472
巧克力	2471
午饭	2468
冲	2468
我怕	2468
休假	2464
心理	2462
文化	2460
打击	2452
慢	2451
不怎么	2451
同志	2450
玩儿	2450
半年	2449
哩	2448
笨	2444
报告	2441
天亮	2436
之间	2436
尿	2435
看好	2435
道理	2434
线	2434
汤	2433
惊喜	2432
方向	2432
欠	2431
必要	2428
原谅	2427
戴	2427
尤其	2426
小姐	2425
第二天	2424
半小时	2423
高三	2422
星期一	2421
房间	2419
粥	2417
很久没	2416
太好了	2415
给力	2411
脖子	2411
凉	2411
贱人	2410
乖乖	2410
慨	2409
渣	2409
冻死	2408
上面	2408
老娘	2408
多人	2407
降温	2405
伞	2404
动力	2403
本人	2401
修	2399
空气	2396
尴尬	2393
一杯	2385
保持	2385
打开	2384
月亮	2384
总算	2377
茶	2375
还会	2373
食饭	2367
无敌	2364
闲	2362
闹钟	2362
所谓	2361
浑身	2357
一齐	2354
泡面	2353
一大	2353
发觉	2352
距离	2351
无所谓	2351
珠海	2350
元旦	2350
这话	2350
面前	2348
记住	2348
乃	2347
斤	2346
羽毛球	2346
愿	2345
一早	2339
莫非	2339
啵	2338
悲伤	2338
委屈	2336
好痛	2333
几乎	2330
奔	2329
神经病	2328
便	2328
长得	2327
不信	2327
意见	2325
何必	2322
坐等	2320
一圈	2320
四级	2319
口	2319
公交车	2319
皮	2315
奶茶	2314
学院	2312
蹭	2307
幸好	2306
西瓜	2306
提醒	2304
翻来	2303
面包	2298
佩服	2296
作为	2294
鞋	2294
整天	2293
酱油	2292
耳朵	2291
莫名其妙	2291
几号	2291
愉快	2290
呼呼	2286
睡得	2286
剧情	2284
遇见	2283
奇葩	2282
满	2280
回头	2280
人去	2279
王	2278
落雨	2277
更加	2277
小时候	2277
虐	2276
节日快乐	2274
冷静	2271
啥事	2269
识	2265
多年	2264
洗洗	2263
玩玩	2262
麻麻	2262
八卦	2261
舍得	2256
摸摸	2255
脸上	2254
胃口	2253
颜色	2251
慌	2248
发展	2248
考研	2248
秋天	2247
潇洒	2244
水平	2244
亲们	2242
思考	2240
他家	2239
暴雨	2237
技术	2236
好运	2235
看起来	2235
经过	2235
意外	2233
鸡蛋	2233
爆发	2231
太久	2230
清醒	2230
嘿	2229
遗憾	2228
恢复	2228
道	2226
干活	2226
骂人	2226
条	2224
打个	2222
总会	2221
一遍	2221
熟悉	2218
值班	2217
一到	2217
下雨天	2216
鞋子	2216
心痛	2214
打包	2214
整	2214
奋斗	2213
九点	2209
好喝	2207
改天	2207
钱包	2207
姐妹	2206
调整	2205
方式	2203
精彩	2203
下个月	2201
搬家	2200
无力	2200
愿望	2199
麻痹	2196
皮肤	2195
大人	2194
水果	2193
挖	2193
庆祝	2193
青年	2192
走走	2190
四	2189
喝水	2189
拼	2185
嘢	2176
哇哇	2175
智商	2174
号码	2174
捞	2173
烫	2172
血	2172
月底	2172
地球	2171
另外	2171
温柔	2171
家人	2170
一晚	2170
昨天晚上	2169
吵醒	2167
好意思	2166
明儿	2166
不理	2165
软件	2164
不断	2164
初中	2162
有意思	2159
小小	2158
牌子	2158
减	2157
月份	2156
申请	2156
任务	2152
做人	2152
命	2149
表现	2146
什么样	2146
不带	2146
打雷	2144
若	2144
心中	2144
吃个	2143
上车	2142
争取	2141
真的假	2140
毛线	2139
德国	2138
随时	2138
赶上	2135
涨	2133
质量	2133
扔	2128
堵车	2128
客气	2126
加上	2126
还行	2124
电影院	2124
基友	2123
塞	2122
多好	2121
婚礼	2118
喉咙痛	2111
即将	2109
种	2106
子	2101
糖	2100
眼镜	2099
忍不住	2099
怀孕	2098
明晚	2097
不靠	2097
不准	2097
少年	2095
但系	2093
明	2093
棒	2090
空虚	2090
忧伤	2088
澡	2086
啊哈	2084
带我去	2083
小学	2081
迷茫	2080
暖气	2079
白痴	2079
很累	2078
睡个	2076
真好	2074
爷爷	2073
名	2073
热闹	2072
浮云	2072
很难	2071
毕竟	2071
隔壁	2069
干净	2068
熟	2067
夜班	2067
甜	2067
依旧	2066
好久不见	2065
可乐	2065
历史	2064
体会	2064
干吗	2063
而是	2062
裙子	2062
夜宵	2059
起码	2059
毁	2057
女神	2056
表达	2055
断	2055
依家	2055
寄	2050
小伙伴	2049
香	2048
好奇	2047
何以堪	2044
不可	2043
矫情	2042
偶遇	2040
烤	2039
一生	2039
型	2039
一步	2038
福州	2038
妹纸	2038
当初	2036
添	2035
热死	2026
今天下午	2026
空间	2025
黑色	2021
拔	2021
高速	2021
区	2021
训觉	2020
性格	2020
默默	2018
三年	2017
酒吧	2016
歌词	2014
做个	2014
迟	2014
游	2013
白色	2013
英文	2012
坏人	2008
教练	2007
神经	2007
躲	2006
关于	2006
自从	2006
一觉	2006
具	2005
下面	2005
多次	2004
搜	2003
一人	2003
包子	2002
寒假	2002
答辩	1999
早早	1999
一看	1999
酸	1998
非	1998
痒	1998
装修	1998
光棍节	1997
偷偷	1997
危险	1997
回答	1997
嘎嘎	1997
一阵	1996
钥匙	1993
请客	1993
犯	1991
饺子	1991
不顺	1990
牙疼	1989
剪头发	1988
收获	1985
今早	1985
纸	1984
压抑	1983
太累	1983
客户	1981
信号	1979
东东	1978
劲	1976
有用	1976
国家	1973
节	1970
何时	1969
十分	1968
试	1964
派	1964
敢不敢	1963
哪位	1962
扣	1958
伤害	1953
变化	1952
接下来	1952
方面	1951
节日	1951
学姐	1951
无限	1951
提	1951
移动	1950
可不可以	1950
到来	1950
抽烟	1949
入	1949
片子	1949
替	1948
红包	1947
困死	1944
多点	1941
碗	1939
泪	1938
发现自己	1937
失落	1937
语文	1936
早睡早起	1936
耐	1934
身材	1934
升级	1932
就让	1932
空	1931
啃	1931
妈呀	1931
大清早	1929
刮	1927
戒	1925
几日	1925
保护	1924
秒	1923
父母	1923
难吃	1918
挑	1915
大大	1914
霸气	1913
湿	1913
演	1912
蚊	1911
吃点	1910
剧	1909
炸	1907
花钱	1906
能够	1905
沈阳	1904
零食	1903
听听	1903
教室	1902
难怪	1901
芒果	1900
多喝水	1900
着急	1900
过程	1898
犀利	1895
密码	1895
状况	1892
杯具	1890
毛病	1890
勇敢	1889
区别	1884
爆炸	1884
指	1883
这么久	1881
诱惑	1880
实现	1879
诅咒	1879
样	1879
苏州	1879
害	1878
充实	1878
人人	1877
场	1877
冠军	1877
人才	1876
赶脚	1876
时光	1875
哇塞	1874
记	1873
新疆	1870
十二点	1870
度过	1869
痘痘	1869
榴莲	1868
没来	1866
体验	1863
